,0,1,2,3,4,5,6,7
483,2015,Ford,Edge,Sport,AWD,68038,22999,
484,2015,Ford,Edge,Sport,AWD,55351,23995,
485,2011,Ford,Edge,Sport,AWD,163906,11495,
486,2018,Ford,Edge,Titanium,AWD,35597,26989,
487,2017,Ford,Edge,SEL,FWD,38627,23841,
488,2015,Ford,Edge,Sport,AWD,61133,23991,
489,2015,Ford,Edge,Sport,AWD,42305,25000,
490,2018,Ford,Edge,Titanium,AWD,32343,26988,
491,2018,Ford,Edge,Titanium,AWD,33554,26888,
492,2010,Ford,Edge,Limited,AWD,160123,9800,
493,2017,Ford,Edge,SEL,FWD,33623,23989,
494,2014,Ford,Edge,SEL,AWD,85064,16990,
495,2011,Ford,Edge,Limited,FWD,96692,12995,
496,2016,Ford,Edge,Titanium,AWD,39500,24800,
497,2018,Ford,Edge,Titanium,AWD,23497,27869,
498,2015,Ford,Edge,Sport,AWD,74173,22193,
499,2014,Ford,Edge,SEL,AWD,59098,18500,
500,2011,Ford,Edge,SEL,AWD,204052,7899,
501,2015,Ford,Edge,Sport,FWD,47496,23981,
502,2018,Ford,Edge,SEL,AWD,13019,27999,
503,2013,Ford,Edge,SE,FWD,89919,15988,
504,2017,Ford,Edge,SEL,AWD,76872,19935,
505,2014,Ford,Edge,Sport,AWD,45446,22525,
506,2017,Ford,Edge,Titanium,FWD,60890,20998,
507,2016,Ford,Edge,Titanium,AWD,35422,25688,
508,2014,Ford,Edge,SEL,FWD,85358,16282,
509,2013,Ford,Edge,Limited,FWD,86698,15600,
510,2018,Ford,Edge,SEL,FWD,33226,25000,
511,2007,Ford,Edge,SE,FWD,138826,6999,
512,2018,Ford,Edge,Titanium,AWD,38770,26500,
513,2018,Ford,Edge,Titanium,FWD,33646,25000,
514,2017,Ford,Edge,SEL,FWD,30493,23999,
515,2017,Ford,Edge,SEL,FWD,21305,25000,
516,2015,Ford,Edge,SEL,FWD,38277,21936,
517,2015,Ford,Edge,Titanium,AWD,33153,24992,
518,2015,Ford,Edge,Titanium,FWD,123873,15991,
519,2007,Ford,Edge,SE,FWD,142643,5990,
520,2016,Ford,Edge,Titanium,AWD,56356,22891,
521,2018,Ford,Edge,Titanium,AWD,37295,25991,
522,2017,Ford,Edge,SEL,AWD,11857,27698,
523,2016,Ford,Edge,SEL,AWD,14818,25932,
524,2016,Ford,Edge,SEL,FWD,32744,22799,
525,2013,Ford,Edge,Limited,AWD,67304,17688,
526,2015,Ford,Edge,SE,AWD,79538,16994,
527,2012,Ford,Edge,Limited,FWD,90381,14777,
528,2013,Ford,Edge,SEL,FWD,108495,13992,
529,2018,Ford,Edge,Titanium,AWD,31125,26944,
530,2018,Ford,Edge,Titanium,AWD,17512,27995,
531,2015,Ford,Edge,Titanium,AWD,54660,22772,
532,2015,Ford,Edge,Titanium,AWD,29470,24876,
533,2018,Ford,Edge,Titanium,AWD,38596,26463,
534,2018,Ford,Edge,SEL,FWD,23000,25988,
535,2015,Ford,Edge,SEL,FWD,88462,16998,
536,2017,Ford,Edge,Titanium,AWD,44349,24295,
537,2016,Ford,Edge,SEL,AWD,7765,27991,
538,2016,Ford,Edge,SEL,FWD,54000,20603,
539,2016,Ford,Edge,Titanium,AWD,30446,25999,
540,2009,Ford,Edge,Limited,AWD,171156,8888,
541,2016,Ford,Edge,SEL,FWD,61792,19999,
542,2016,Ford,Edge,Titanium,AWD,53664,23974,
543,2018,Ford,Edge,Titanium,AWD,33798,26800,
544,2018,Ford,Edge,Titanium,AWD,43244,25995,
545,2015,Ford,Edge,Sport,AWD,87040,20267,
546,2016,Ford,Edge,Titanium,FWD,26039,25995,
547,2015,Ford,Edge,SEL,FWD,23040,22741,
548,2018,Ford,Edge,Titanium,AWD,35776,26288,
549,2016,Ford,Edge,Titanium,FWD,44021,23831,
550,2017,Ford,Edge,SEL,FWD,33888,22555,
551,2016,Ford,Edge,Titanium,FWD,29328,25116,
552,2015,Ford,Edge,Titanium,AWD,43730,22998,
553,2018,Ford,Edge,Titanium,AWD,36290,25995,
554,2018,Ford,Edge,Titanium,AWD,42294,25500,
555,2016,Ford,Edge,SEL,AWD,35177,23894,
556,2007,Ford,Edge,SEL,FWD,121457,7895,
557,2015,Ford,Edge,Titanium,AWD,71985,21000,
558,2011,Ford,Edge,SEL,FWD,100101,12700,
559,2011,Ford,Edge,Sport,AWD,128450,12961,
560,2013,Ford,Edge,SE,FWD,155101,8995,
561,2013,Ford,Edge,Limited,AWD,59801,17998,
562,2018,Ford,Edge,Titanium,AWD,38152,25992,
563,2017,Ford,Edge,SEL,AWD,25400,25971,
564,2015,Ford,Edge,Titanium,AWD,53785,21889,
565,2015,Ford,Edge,Sport,FWD,29841,24399,
566,2018,Ford,Edge,SEL,AWD,24994,26829,
567,2015,Ford,Edge,Titanium,AWD,72888,19998,
568,2018,Ford,Edge,Titanium,AWD,22314,27357,
569,2018,Ford,Edge,SEL,FWD,33499,24804,
570,2011,Ford,Edge,SE,FWD,116462,10900,
571,2007,Ford,Edge,SEL,FWD,140132,6495,
572,2016,Ford,Edge,Titanium,FWD,29349,25888,
573,2007,Ford,Edge,SEL,AWD,146732,6819,
574,2016,Ford,Edge,Titanium,FWD,28518,25730,
575,2011,Ford,Edge,SEL,FWD,74373,15999,
576,2016,Ford,Edge,SEL,AWD,15921,25975,
577,2018,Ford,Edge,SE,AWD,6552,25161,
578,2013,Ford,Edge,SEL,FWD,85484,14995,
579,2017,Ford,Edge,Titanium,AWD,49039,23566,
580,2012,Ford,Edge,Sport,AWD,78573,16999,
581,2014,Ford,Edge,SE,AWD,52559,17961,
582,2016,Ford,Edge,Titanium,FWD,37049,23995,
583,2014,Ford,Edge,Sport,AWD,85302,19018,
584,2015,Ford,Edge,Titanium,AWD,45851,22704,
585,2017,Ford,Edge,SEL,AWD,23910,25661,
586,2010,Ford,Edge,SEL,FWD,192517,6982,
587,2014,Ford,Edge,SEL,FWD,38008,18995,
588,2008,Ford,Edge,Limited,AWD,137611,8695,
589,2018,Ford,Edge,SEL,FWD,18342,25990,
590,2018,Ford,Edge,Titanium,AWD,33148,26000,
591,2018,Ford,Edge,SEL,AWD,34613,25995,
592,2015,Ford,Edge,Titanium,AWD,48287,22474,
593,2013,Ford,Edge,SEL,AWD,64130,16995,
594,2018,Ford,Edge,SEL,AWD,33524,25995,
595,2016,Ford,Edge,Titanium,AWD,64525,22000,
596,2016,Ford,Edge,Titanium,FWD,34699,23995,
597,2015,Ford,Edge,Titanium,AWD,44694,23900,
598,2018,Ford,Edge,Titanium,AWD,28079,26825,
599,2015,Ford,Edge,Titanium,AWD,46638,22940,
600,2016,Ford,Edge,SEL,AWD,55660,21995,
601,2018,Ford,Edge,SEL,AWD,34658,25988,
602,2017,Ford,Edge,SEL,AWD,17985,25995,
603,2013,Ford,Edge,Sport,AWD,64133,20000,
604,2016,Ford,Edge,SEL,AWD,33289,23895,
605,2018,Ford,Edge,Titanium,FWD,43961,24015,
606,2010,Ford,Edge,Limited,FWD,161280,8995,
607,2017,Ford,Edge,SEL,FWD,64415,19386,
608,2016,Ford,Edge,SEL,AWD,14967,25991,
609,2011,Ford,Edge,SEL,FWD,166415,8495,
610,2018,Ford,Edge,SEL,AWD,30976,25539,
611,2016,Ford,Edge,SEL,AWD,23933,24000,
612,2017,Ford,Edge,SEL,FWD,63078,19350,
613,2014,Ford,Edge,SE,AWD,96087,14480,
614,2013,Ford,Edge,Limited,AWD,73951,16995,
615,2018,Ford,Edge,SE,AWD,7276,24595,
616,2008,Ford,Edge,Limited,AWD,138710,8744,
617,2016,Ford,Edge,Titanium,FWD,33655,23791,
618,2015,Ford,Edge,SE,AWD,35858,19982,
619,2014,Ford,Edge,Sport,FWD,81043,17991,
620,2016,Ford,Edge,SEL,AWD,34946,23995,
621,2015,Ford,Edge,Sport,FWD,52199,23495,
622,2016,Ford,Edge,SEL,AWD,13464,25800,
623,2018,Ford,Edge,Titanium,FWD,8919,27691,
624,2008,Ford,Edge,SEL,AWD,150191,7995,
625,2017,Ford,Edge,SEL,AWD,24159,25500,
626,2011,Ford,Edge,SEL,FWD,79283,14000,
627,2010,Ford,Edge,SE,FWD,196046,5673,
628,2018,Ford,Edge,SEL,AWD,42002,24995,
629,2015,Ford,Edge,Titanium,AWD,36694,23295,
630,2017,Ford,Edge,SEL,FWD,35141,21988,
631,2018,Ford,Edge,SE,AWD,1881,25487,
632,2016,Ford,Edge,SEL,AWD,8043,26991,
633,2015,Ford,Edge,Titanium,AWD,79011,20000,
634,2017,Ford,Edge,SEL,AWD,16855,26991,
635,2014,Ford,Edge,Sport,AWD,36834,22372,
636,2016,Ford,Edge,SEL,AWD,18793,24783,
637,2013,Ford,Edge,Limited,AWD,114224,13901,
638,2018,Ford,Edge,Titanium,AWD,29019,25978,
639,2011,Ford,Edge,SEL,FWD,176915,7294,
640,2018,Ford,Edge,Titanium,FWD,27818,24694,
641,2017,Ford,Edge,SEL,AWD,104498,18996,
642,2018,Ford,Edge,SEL,AWD,28475,25495,
643,2017,Ford,Edge,SEL,AWD,43331,22639,
644,2018,Ford,Edge,SEL,AWD,29502,25478,
645,2015,Ford,Edge,Titanium,AWD,69783,20000,
646,2010,Ford,Edge,SEL,FWD,162193,8995,
647,2014,Ford,Edge,Sport,FWD,68823,19488,
648,2016,Ford,Edge,SEL,AWD,47331,21994,
649,2011,Ford,Edge,Limited,FWD,45444,15900,
650,2016,Ford,Edge,SEL,AWD,40975,22058,
651,2016,Ford,Edge,Titanium,FWD,54969,21978,
652,2016,Ford,Edge,SEL,AWD,30883,23999,
653,2015,Ford,Edge,Titanium,AWD,64737,21200,
654,2017,Ford,Edge,SEL,AWD,45922,23488,
655,2019,Ford,Edge,Titanium,AWD,12820,34995,
656,2007,Ford,Edge,SE,FWD,114507,6995,
657,2014,Ford,Edge,SEL,FWD,64294,16981,
658,2016,Ford,Edge,SEL,AWD,33664,23825,
659,2016,Ford,Edge,Titanium,AWD,40452,24800,
660,2016,Ford,Edge,SE,AWD,17472,21495,
661,2016,Ford,Edge,SEL,AWD,32743,23098,
662,2015,Ford,Edge,Titanium,FWD,75230,18869,
663,2015,Ford,Edge,SE,FWD,49234,18992,
664,2013,Ford,Edge,Sport,AWD,64813,19491,
665,2015,Ford,Edge,SE,FWD,37052,20198,
666,2018,Ford,Edge,SEL,AWD,30060,24900,
667,2019,Ford,Edge,SEL,AWD,200,35965,
668,2016,Ford,Edge,SE,AWD,69352,17485,
669,2018,Ford,Edge,Titanium,FWD,35047,24500,
670,2015,Ford,Edge,SEL,AWD,53755,19995,
671,2016,Ford,Edge,SEL,AWD,30722,23996,
672,2014,Ford,Edge,Limited,AWD,69448,17999,
673,2016,Ford,Edge,SEL,AWD,40975,22777,
674,2007,Ford,Edge,SEL,FWD,117454,6995,
675,2017,Ford,Edge,SEL,AWD,22165,25000,
676,2015,Ford,Edge,Titanium,FWD,27385,23068,
677,2016,Ford,Edge,SEL,AWD,30386,23457,
678,2013,Ford,Edge,Limited,AWD,66897,16999,
679,2016,Ford,Edge,SE,FWD,68443,17991,
680,2010,Ford,Edge,SE,FWD,166307,7999,
681,2011,Ford,Edge,Sport,AWD,108205,14000,
682,2016,Ford,Edge,SEL,AWD,49944,21498,
683,2018,Ford,Edge,Titanium,FWD,24965,25720,
684,2016,Ford,Edge,SE,AWD,36028,19900,
685,2011,Ford,Edge,SEL,AWD,157900,8971,
686,2012,Ford,Edge,Sport,AWD,76702,16998,
687,2010,Ford,Edge,SEL,AWD,45976,14450,
688,2015,Ford,Edge,SEL,AWD,25619,21995,
689,2009,Ford,Edge,Limited,AWD,152048,8671,
690,2015,Ford,Edge,SEL,AWD,19621,22495,
691,2016,Ford,Edge,SE,FWD,59607,18480,
692,2015,Ford,Edge,Titanium,FWD,43621,21970,
693,2018,Ford,Edge,Titanium,AWD,48861,23699,
694,2016,Ford,Edge,SEL,AWD,40259,22990,
695,2018,Ford,Edge,SEL,FWD,15228,25500,
696,2017,Ford,Edge,SEL,FWD,10308,24995,
697,2015,Ford,Edge,SE,AWD,33510,19977,
698,2016,Ford,Edge,SEL,AWD,71661,19660,
699,2015,Ford,Edge,SE,FWD,38161,18863,
700,2015,Ford,Edge,SEL,AWD,65394,18895,
701,2016,Ford,Edge,SEL,AWD,36384,22624,
702,2018,Ford,Edge,SEL,AWD,34792,24977,
703,2018,Ford,Edge,Titanium,FWD,40042,23184,
704,2016,Ford,Edge,SEL,AWD,38774,22841,
705,2011,Ford,Edge,Sport,FWD,95741,13399,
706,2011,Ford,Edge,SEL,FWD,151862,8753,
707,2018,Ford,Edge,Titanium,FWD,29046,24500,
708,2018,Ford,Edge,Titanium,FWD,34485,24376,
709,2015,Ford,Edge,SEL,AWD,42615,21509,
710,2017,Ford,Edge,SEL,AWD,29900,23995,
711,2018,Ford,Edge,SEL,AWD,35235,25210,
712,2018,Ford,Edge,Titanium,FWD,31159,23991,
713,2014,Ford,Edge,Limited,AWD,103255,15799,
714,2018,Ford,Edge,Titanium,AWD,43181,24145,
715,2012,Ford,Edge,SE,FWD,21161,18694,
716,2016,Ford,Edge,SEL,AWD,34193,22995,
717,2016,Ford,Edge,SE,FWD,37255,19500,
718,2015,Ford,Edge,Titanium,FWD,29593,22997,
719,2017,Ford,Edge,SEL,AWD,37000,22690,
720,2011,Ford,Edge,SEL,FWD,166553,8494,
721,2017,Ford,Edge,SE,AWD,20571,22388,
722,2018,Ford,Edge,Titanium,AWD,37057,24950,
723,2018,Ford,Edge,SEL,AWD,37529,23988,
724,2018,Ford,Edge,SEL,AWD,24386,25998,
725,2018,Ford,Edge,SEL,FWD,2675,26950,
726,2015,Ford,Edge,SEL,AWD,16496,23995,
727,2016,Ford,Edge,SEL,AWD,51004,20999,
728,2008,Ford,Edge,Limited,AWD,104975,9989,
729,2016,Ford,Edge,SEL,AWD,23568,23961,
730,2018,Ford,Edge,Titanium,FWD,37799,22888,
731,2015,Ford,Edge,SEL,AWD,68291,18995,
732,2007,Ford,Edge,SEL,FWD,84423,8495,
733,2018,Ford,Edge,Titanium,FWD,31726,23277,
734,2015,Ford,Edge,SEL,AWD,24928,22900,
735,2014,Ford,Edge,SEL,FWD,122000,12950,
736,2016,Ford,Edge,SEL,AWD,18361,24500,
737,2014,Ford,Edge,Limited,AWD,64692,18547,
738,2017,Ford,Edge,Titanium,AWD,44761,23480,
739,2014,Ford,Edge,Limited,AWD,65881,18734,
740,2015,Ford,Edge,SEL,AWD,46769,19988,
741,2017,Ford,Edge,SEL,AWD,29159,24477,
742,2018,Ford,Edge,Titanium,FWD,43628,23230,
743,2013,Ford,Edge,Limited,AWD,135869,11995,
744,2011,Ford,Edge,SEL,AWD,151676,8968,
745,2015,Ford,Edge,Titanium,FWD,69720,19000,
746,2011,Ford,Edge,Limited,AWD,117703,11500,
747,2013,Ford,Edge,SEL,FWD,70033,15995,
748,2011,Ford,Edge,SEL,AWD,139167,9500,
749,2011,Ford,Edge,Limited,FWD,129238,10999,
750,2011,Ford,Edge,Sport,FWD,103521,12990,
751,2012,Ford,Edge,SEL,AWD,130468,10999,
752,2015,Ford,Edge,SEL,FWD,62380,18800,
753,2018,Ford,Edge,Titanium,FWD,32213,24000,
754,2015,Ford,Edge,SEL,AWD,60213,19688,
755,2007,Ford,Edge,SEL,FWD,160108,4999,
756,2016,Ford,Edge,SEL,FWD,58097,19995,
757,2018,Ford,Edge,Titanium,FWD,43831,21799,
758,2011,Ford,Edge,Sport,AWD,110794,13695,
759,2009,Ford,Edge,SEL,FWD,150900,6991,
760,2016,Ford,Edge,SEL,AWD,36284,22987,
761,2008,Ford,Edge,SEL,FWD,135615,7900,
762,2011,Ford,Edge,Sport,FWD,116551,11711,
763,2013,Ford,Edge,SEL,AWD,92212,14300,
764,2011,Ford,Edge,Limited,AWD,116508,10988,
765,2016,Ford,Edge,SEL,FWD,29167,23295,
766,2014,Ford,Edge,Limited,AWD,75419,17937,
767,2018,Ford,Edge,SEL,FWD,16550,24989,
768,2010,Ford,Edge,SEL,FWD,156115,7995,
769,2015,Ford,Edge,SEL,AWD,36584,21199,
770,2018,Ford,Edge,Titanium,FWD,38587,23655,
771,2014,Ford,Edge,Limited,FWD,94536,14900,
772,2014,Ford,Edge,SE,FWD,64905,14988,
773,2011,Ford,Edge,Limited,AWD,127500,10888,
774,2015,Ford,Edge,SEL,AWD,26297,22000,
775,2009,Ford,Edge,Limited,FWD,134172,8635,
776,2011,Ford,Edge,SEL,FWD,127690,9799,
777,2018,Ford,Edge,Titanium,FWD,37461,23310,
778,2018,Ford,Edge,SEL,FWD,14872,25344,
779,2018,Ford,Edge,Titanium,AWD,38474,24700,
780,2011,Ford,Edge,Limited,AWD,116664,12178,
781,2008,Ford,Edge,Limited,AWD,116095,8997,
782,2017,Ford,Edge,SEL,AWD,29107,24000,
783,2016,Ford,Edge,SEL,AWD,26834,23499,
784,2011,Ford,Edge,Sport,FWD,77009,15977,
785,2018,Ford,Edge,Titanium,FWD,28514,23967,
786,2017,Ford,Edge,SEL,FWD,17729,23900,
787,2010,Ford,Edge,Limited,FWD,123744,9900,
788,2014,Ford,Edge,SEL,AWD,79366,15999,
789,2013,Ford,Edge,SEL,AWD,93200,13996,
790,2013,Ford,Edge,SEL,FWD,114043,11988,
791,2015,Ford,Edge,SEL,FWD,91533,15999,
792,2014,Ford,Edge,Limited,AWD,65992,17549,
793,2013,Ford,Edge,Limited,AWD,66647,16000,
794,2016,Ford,Edge,SEL,FWD,35043,21900,
795,2013,Ford,Edge,Limited,AWD,85121,14982,
796,2014,Ford,Edge,SE,FWD,94115,13500,
797,2012,Ford,Edge,SEL,AWD,116215,10999,
798,2015,Ford,Edge,SEL,AWD,53751,19499,
799,2015,Ford,Edge,SEL,AWD,77695,17698,
800,2011,Ford,Edge,Limited,AWD,88871,13954,
801,2015,Ford,Edge,SEL,AWD,65000,18586,
802,2015,Ford,Edge,SEL,AWD,38956,20754,
803,2008,Ford,Edge,Limited,FWD,122819,8000,
804,2016,Ford,Edge,SEL,AWD,46101,21495,
805,2014,Ford,Edge,SEL,AWD,125288,12998,
806,2013,Ford,Edge,SEL,FWD,91015,14000,
807,2011,Ford,Edge,Limited,AWD,76549,14000,
808,2014,Ford,Edge,Limited,FWD,82198,15799,
809,2011,Ford,Edge,Limited,FWD,126991,10500,
810,2011,Ford,Edge,Limited,FWD,104174,12550,
811,2018,Ford,Edge,Titanium,FWD,31671,23575,
812,2018,Ford,Edge,Titanium,FWD,40242,22991,
813,2017,Ford,Edge,Titanium,FWD,46280,20991,
814,2012,Ford,Edge,SEL,FWD,151560,9327,
815,2013,Ford,Edge,Limited,FWD,78450,13984,
816,2011,Ford,Edge,SEL,AWD,108248,10977,
817,2017,Ford,Edge,SEL,FWD,21208,22228,
818,2008,Ford,Edge,Limited,FWD,122138,7990,
819,2013,Ford,Edge,Limited,FWD,67738,15718,
820,2011,Ford,Edge,Limited,FWD,121059,9998,
821,2016,Ford,Edge,Sport,AWD,18281,29990,
822,2011,Ford,Edge,SEL,AWD,91935,11995,
823,2013,Ford,Edge,Limited,AWD,77437,15492,
824,2013,Ford,Edge,SEL,AWD,66683,15777,
825,2014,Ford,Edge,SEL,FWD,41489,18046,
826,2013,Ford,Edge,Limited,AWD,95787,13995,
827,2013,Ford,Edge,Limited,FWD,96652,13338,
828,2013,Ford,Edge,Limited,AWD,97127,13990,
829,2015,Ford,Edge,SEL,FWD,38288,19990,
830,2013,Ford,Edge,Limited,AWD,76661,15495,
831,2014,Ford,Edge,Limited,FWD,96266,13900,
832,2017,Ford,Edge,Titanium,FWD,48475,20750,
833,2013,Ford,Edge,Limited,AWD,78635,14999,
834,2018,Ford,Edge,Sport,AWD,15708,30987,
835,2016,Ford,Edge,SEL,FWD,63915,18681,
836,2016,Ford,Edge,SEL,FWD,40475,20944,
837,2014,Ford,Edge,SEL,FWD,75077,15990,
838,2014,Ford,Edge,SEL,AWD,52848,18288,
839,2010,Ford,Edge,SEL,AWD,86230,11985,
840,2017,Ford,Edge,Titanium,FWD,51966,20599,
841,2013,Ford,Edge,Limited,FWD,79419,14991,
842,2019,Ford,Edge,SEL,AWD,5053,33866,
843,2012,Ford,Edge,Limited,FWD,71318,14767,
844,2013,Ford,Edge,SE,FWD,139736,8995,
845,2012,Ford,Edge,SEL,AWD,80925,13988,
846,2019,Ford,Edge,Titanium,FWD,17525,30998,
847,2013,Ford,Edge,Limited,FWD,121583,11936,
848,2008,Ford,Edge,SE,FWD,121105,6995,
849,2013,Ford,Edge,Limited,FWD,72682,14988,
850,2016,Ford,Edge,SE,AWD,15086,21990,
851,2013,Ford,Edge,Limited,FWD,87055,13464,
852,2017,Ford,Edge,SEL,FWD,12505,23995,
853,2011,Ford,Edge,Limited,AWD,61396,14999,
854,2017,Ford,Edge,Titanium,FWD,50694,20900,
855,2012,Ford,Edge,SE,FWD,145041,7995,
856,2014,Ford,Edge,SEL,FWD,79109,15389,
857,2011,Ford,Edge,Limited,FWD,87726,12498,
858,2012,Ford,Edge,Limited,FWD,96403,12498,
859,2013,Ford,Edge,SEL,FWD,94491,12995,
860,2010,Ford,Edge,Limited,AWD,82406,13459,
861,2013,Ford,Edge,SEL,AWD,78202,15000,
862,2013,Ford,Edge,SEL,FWD,100299,12988,
863,2013,Ford,Edge,SEL,AWD,67528,15573,
864,2018,Ford,Edge,Sport,AWD,16665,30957,
865,2016,Ford,Edge,SEL,FWD,97065,16160,
866,2015,Ford,Edge,SEL,FWD,62395,17988,
867,2011,Ford,Edge,Limited,FWD,108316,11289,
868,2013,Ford,Edge,SEL,FWD,107289,12856,
869,2016,Ford,Edge,SEL,FWD,33134,21474,
870,2013,Ford,Edge,SEL,AWD,86405,13995,
871,2011,Ford,Edge,SEL,FWD,100946,10980,
872,2007,Ford,Edge,SEL,AWD,131446,6800,
873,2015,Ford,Edge,Titanium,FWD,36594,21194,
874,2014,Ford,Edge,SEL,FWD,78081,14987,
875,2012,Ford,Edge,Limited,FWD,122903,10495,
876,2011,Ford,Edge,Limited,FWD,83304,13477,
877,2015,Ford,Edge,SE,AWD,51689,17950,
878,2016,Ford,Edge,SE,AWD,38399,19195,
879,2013,Ford,Edge,SEL,FWD,70969,14991,
880,2011,Ford,Edge,SEL,FWD,88536,11616,
881,2013,Ford,Edge,SEL,FWD,111759,12000,
882,2007,Ford,Edge,SEL,PLUS,AWD,112732,7825
883,2011,Ford,Edge,SEL,FWD,101075,10500,
884,2011,Ford,Edge,Limited,FWD,73618,13550,
885,2012,Ford,Edge,Limited,FWD,93842,12645,
886,2019,Ford,Edge,Titanium,FWD,10,32991,
887,2014,Ford,Edge,SEL,FWD,93311,14122,
888,2013,Ford,Edge,SEL,FWD,98482,12994,
889,2009,Ford,Edge,Limited,FWD,63664,12995,
890,2015,Ford,Edge,SEL,FWD,21887,20800,
891,2012,Ford,Edge,SE,FWD,140956,8000,
892,2007,Ford,Edge,SE,FWD,78704,7943,
893,2014,Ford,Edge,SEL,AWD,48722,17575,
894,2010,Ford,Edge,SEL,FWD,116438,9762,
895,2011,Ford,Edge,Limited,FWD,94725,12000,
896,2014,Ford,Edge,Limited,FWD,72305,15500,
897,2016,Ford,Edge,Sport,AWD,30529,28929,
898,2011,Ford,Edge,SEL,AWD,92726,11995,
899,2015,Ford,Edge,SE,AWD,59568,17843,
900,2012,Ford,Edge,Limited,FWD,104199,11997,
901,2013,Ford,Edge,SE,FWD,132570,9540,
902,2015,Ford,Edge,SEL,FWD,37363,19977,
903,2016,Ford,Edge,SE,FWD,71796,15995,
904,2013,Ford,Edge,SE,FWD,100983,11949,
905,2013,Ford,Edge,Limited,FWD,69730,14981,
906,2011,Ford,Edge,SEL,FWD,82555,11948,
907,2016,Ford,Edge,SEL,FWD,35966,20987,
908,2014,Ford,Edge,SEL,FWD,105741,12999,
909,2012,Ford,Edge,SEL,AWD,92626,12320,
910,2014,Ford,Edge,SEL,FWD,62654,16196,
911,2017,Ford,Edge,Sport,AWD,23270,29900,
912,2011,Ford,Edge,SEL,FWD,81276,12566,
913,2007,Ford,Edge,SE,AWD,112001,6495,
914,2011,Ford,Edge,Limited,FWD,118984,9991,
915,2012,Ford,Edge,SE,FWD,129217,8902,
916,2011,Ford,Edge,SEL,AWD,103011,10979,
917,2013,Ford,Edge,SEL,FWD,100494,12495,
918,2012,Ford,Edge,Limited,FWD,68395,14700,
919,2014,Ford,Edge,Limited,FWD,72856,15900,
920,2011,Ford,Edge,SEL,AWD,44518,14925,
921,2017,Ford,Edge,SEL,FWD,23306,20989,
922,2010,Ford,Edge,SEL,FWD,105551,9995,
923,2017,Ford,Edge,SEL,FWD,35796,20789,
924,2013,Ford,Edge,Limited,AWD,60534,16985,
925,2014,Ford,Edge,Limited,FWD,80400,15000,
926,2013,Ford,Edge,SEL,FWD,74864,13990,
927,2013,Ford,Edge,SEL,AWD,64354,15950,
928,2013,Ford,Edge,SEL,AWD,62188,15383,
929,2013,Ford,Edge,SEL,FWD,71599,14218,
930,2014,Ford,Edge,Limited,FWD,120383,13335,
931,2017,Ford,Edge,SEL,FWD,20670,21656,
932,2017,Ford,Edge,SEL,FWD,42876,18990,
933,2016,Ford,Edge,Sport,AWD,6815,29587,
934,2019,Ford,Edge,SEL,FWD,9848,30990,
935,2016,Ford,Edge,Sport,AWD,25820,27277,
936,2012,Ford,Edge,SE,FWD,99820,10995,
937,2007,Ford,Edge,SE,FWD,134915,4777,
938,2012,Ford,Edge,SEL,AWD,88892,12990,
939,2011,Ford,Edge,SEL,AWD,57842,13855,
940,2013,Ford,Edge,SEL,FWD,75650,14000,
941,2013,Ford,Edge,Limited,FWD,29205,17490,
942,2014,Ford,Edge,SEL,FWD,88000,13992,
943,2011,Ford,Edge,SE,FWD,106722,9973,
944,2011,Ford,Edge,Limited,FWD,77989,12663,
945,2008,Ford,Edge,SEL,FWD,82432,8980,
946,2013,Ford,Edge,SE,FWD,92770,11890,
947,2016,Ford,Edge,SE,FWD,32961,18999,
948,2013,Ford,Edge,SEL,FWD,91860,12791,
949,2014,Ford,Edge,SEL,FWD,69096,15399,
950,2016,Ford,Edge,Sport,AWD,39497,26355,
951,2011,Ford,Edge,SEL,AWD,68255,12988,
952,2012,Ford,Edge,SEL,FWD,96676,11999,
953,2013,Ford,Edge,SE,FWD,95130,11977,
954,2017,Ford,Edge,Sport,AWD,3379,30909,
955,2015,Ford,Edge,SE,FWD,78864,14495,
956,2008,Ford,Edge,SE,FWD,110383,7995,
957,2012,Ford,Edge,SEL,FWD,91746,12595,
958,2013,Ford,Edge,SE,FWD,111968,10451,
959,2013,Ford,Edge,SEL,FWD,79312,13987,
960,2016,Ford,Edge,SE,AWD,63876,16599,
961,2014,Ford,Edge,Limited,FWD,45519,17400,
962,2015,Ford,Edge,SE,AWD,45011,18000,
963,2014,Ford,Edge,SEL,FWD,69637,14995,
964,2019,Ford,Edge,Titanium,FWD,11291,29985,
965,2016,Ford,Edge,SE,FWD,57949,16999,
966,2012,Ford,Edge,SEL,FWD,52669,14388,
967,2013,Ford,Edge,Limited,FWD,19900,17981,
968,2012,Ford,Edge,SEL,FWD,79830,12631,
969,2013,Ford,Edge,SEL,FWD,88320,13999,
970,2016,Ford,Edge,Sport,AWD,40255,25990,
971,2017,Ford,Edge,SEL,FWD,82267,14950,
972,2016,Ford,Edge,Sport,AWD,47856,24977,
973,2012,Ford,Edge,SEL,FWD,88560,11991,
974,2017,Ford,Edge,SEL,FWD,51624,18225,
975,2017,Ford,Edge,SE,AWD,19906,20995,
976,2011,Ford,Edge,SEL,FWD,77188,11995,
977,2013,Ford,Edge,Limited,FWD,45549,16277,
978,2014,Ford,Edge,Limited,FWD,44363,17995,
979,2017,Ford,Edge,SEL,FWD,28830,21699,
980,2015,Ford,Edge,SE,AWD,22011,19995,
